UN;Codigo;Servicio;Sentido;Periodo;Frecuencia_buses_hr;Velocidad_kmh
3;368;I21;Ida;PMD;4,0;19,3
3;368;I21;Ida;PRENOC1;0,0;0,0
3;368;I21;Ida;PRENOC2;2,0;24,0
3;368;I21;Ida;PTA1;5,0;18,0
3;368;I21;Ida;PTA2;5,0;19,8
3;368;I21;Ida;TNOC;5,0;20,2
3;368;I21;Ida;TPMA;4,7;18,7
3;368;I21;Ret;FPMA;5,0;21,4
3;368;I21;Ret;FPNOC;4,0;20,4
3;368;I21;Ret;FPTA;4,0;18,8
3;368;I21;Ret;NOC;0,0;0,0
3;368;I21;Ret;PMA;4,7;20,8
3;368;I21;Ret;PMD;4,0;19,3
3;368;I21;Ret;PRENOC1;0,0;0,0
3;368;I21;Ret;PRENOC2;3,5;23,3
3;368;I21;Ret;PTA1;5,0;16,7
3;368;I21;Ret;PTA2;5,0;16,8
3;368;I21;Ret;TNOC;2,0;25,3
3;368;I21;Ret;TPMA;4,7;21,3
3;369;I22;Ida;FPMA;5,0;18,1
3;369;I22;Ida;FPNOC;4,7;19,5
3;369;I22;Ida;FPTA;4,4;17,6
3;369;I22;Ida;NOC;0,0;0,0
3;369;I22;Ida;PMA;7,3;14,6
3;369;I22;Ida;PMD;5,3;17,4
3;369;I22;Ida;PRENOC1;0,0;0,0
3;369;I22;Ida;PRENOC2;2,5;19,6
3;369;I22;Ida;PTA1;5,0;16,4
3;369;I22;Ida;PTA2;5,0;18,1
3;369;I22;Ida;TNOC;4,0;17,8
3;369;I22;Ida;TPMA;4,0;15,9
3;369;I22;Ret;FPMA;5,0;20,6
3;369;I22;Ret;FPNOC;4,7;18,4
3;369;I22;Ret;FPTA;5,2;18,2
3;369;I22;Ret;NOC;0,0;0,0
3;369;I22;Ret;PMA;7,3;19,7
3;369;I22;Ret;PMD;4,7;18,5
3;369;I22;Ret;PRENOC1;0,0;0,0
3;369;I22;Ret;PRENOC2;3,0;19,6
3;369;I22;Ret;PTA1;6,0;17,0
3;369;I22;Ret;PTA2;6,5;16,4
3;369;I22;Ret;TNOC;3,0;25,6
3;369;I22;Ret;TPMA;4,0;20,0
3;370;B45;Ida;FPMA;5,0;16,3
3;370;B45;Ida;FPNOC;4,0;19,5
3;370;B45;Ida;FPTA;4,0;14,4
3;370;B45;Ida;NOC;0,0;0,0
3;370;B45;Ida;PMA;10,7;11,0
3;370;B45;Ida;PMD;4,7;15,0
3;370;B45;Ida;PRENOC1;0,0;0,0
3;370;B45;Ida;PRENOC2;3,5;21,6
3;370;B45;Ida;PTA1;12,5;13,6
3;370;B45;Ida;PTA2;12,5;15,3
3;370;B45;Ida;TNOC;7,0;16,6
3;370;B45;Ida;TPMA;5,3;15,1
3;370;B45;Ret;FPMA;4,3;15,8
3;370;B45;Ret;FPNOC;4,7;17,1
3;370;B45;Ret;FPTA;5,2;14,1
3;370;B45;Ret;NOC;0,0;0,0
3;370;B45;Ret;PMA;10,7;11,5
3;370;B45;Ret;PMD;5,3;14,0
3;370;B45;Ret;PRENOC1;0,0;0,0
3;370;B45;Ret;PRENOC2;3,5;20,0
3;370;B45;Ret;PTA1;12,5;11,7
3;370;B45;Ret;PTA2;12,5;13,5
3;370;B45;Ret;TNOC;4,0;14,7
3;370;B45;Ret;TPMA;4,0;14,8
3;371;I01;Ida;FPMA;5,7;18,0
3;371;I01;Ida;FPNOC;4,0;21,7
3;371;I01;Ida;FPTA;5,2;17,5
3;371;I01;Ida;NOC;0,4;23,1
3;371;I01;Ida;PMA;6,0;14,4
3;371;I01;Ida;PMD;5,3;18,1
3;371;I01;Ida;PRENOC1;0,0;0,0
3;371;I01;Ida;PRENOC2;3,0;25,0
3;371;I01;Ida;PTA1;6,0;15,9
3;371;I01;Ida;PTA2;5,0;18,9
3;371;I01;Ida;TNOC;6,0;19,5
3;371;I01;Ida;TPMA;6,0;17,0
3;371;I01;Ret;FPMA;5,3;17,7
3;371;I01;Ret;FPNOC;4,7;21,5
3;371;I01;Ret;FPTA;6,0;17,0
3;371;I01;Ret;NOC;0,0;0,0
3;371;I01;Ret;PMA;5,3;16,7
3;371;I01;Ret;PMD;6,0;17,1
3;371;I01;Ret;PRENOC1;2,0;24,7
3;371;I01;Ret;PRENOC2;3,0;23,9
3;371;I01;Ret;PTA1;6,0;15,3
3;371;I01;Ret;PTA2;6,0;18,7
3;371;I01;Ret;TNOC;4,0;20,8
3;371;I01;Ret;TPMA;5,3;17,8
3;372;I02;Ida;FPMA;4,7;17,5
3;372;I02;Ida;FPNOC;4,7;20,0
3;372;I02;Ida;FPTA;4,0;15,6
3;372;I02;Ida;NOC;0,2;20,6
3;372;I02;Ida;PMA;5,3;13,1
3;372;I02;Ida;PMD;4,7;16,4
3;372;I02;Ida;PRENOC1;0,0;0,0
3;372;I02;Ida;PRENOC2;1,5;21,5
3;372;I02;Ida;PTA1;6,0;13,3
3;372;I02;Ida;PTA2;5,0;16,4
3;372;I02;Ida;TNOC;5,0;17,5
3;372;I02;Ida;TPMA;4,7;16,9
3;372;I02;Ret;FPMA;4,7;18,9
3;372;I02;Ret;FPNOC;4,0;20,1
3;372;I02;Ret;FPTA;4,0;16,2
3;372;I02;Ret;NOC;0,0;0,0
3;372;I02;Ret;PMA;5,3;14,8
3;372;I02;Ret;PMD;4,0;17,5
3;372;I02;Ret;PRENOC1;0,0;0,0
3;372;I02;Ret;PRENOC2;2,5;23,9
3;372;I02;Ret;PTA1;6,0;13,2
3;372;I02;Ret;PTA2;5,5;16,2
3;372;I02;Ret;TNOC;3,0;20,3
3;372;I02;Ret;TPMA;4,7;18,6
3;373;I03;Ida;FPMA;7,0;18,2
3;373;I03;Ida;FPNOC;4,7;21,1
3;373;I03;Ida;FPTA;6,0;17,6
3;373;I03;Ida;NOC;0,4;21,9
3;373;I03;Ida;PMA;8,7;15,6
3;373;I03;Ida;PMD;6,7;17,9
3;373;I03;Ida;PRENOC1;0,0;0,0
3;373;I03;Ida;PRENOC2;2,0;22,7
3;373;I03;Ida;PTA1;7,0;16,7
3;373;I03;Ida;PTA2;5,5;18,6
3;373;I03;Ida;TNOC;7,0;18,8
3;373;I03;Ida;TPMA;6,7;17,5
3;373;I03;Ret;FPMA;7,0;17,7
3;373;I03;Ret;FPNOC;5,3;19,0
3;373;I03;Ret;FPTA;6,8;16,6
3;373;I03;Ret;NOC;0,0;0,0
3;373;I03;Ret;PMA;6,0;16,0
3;373;I03;Ret;PMD;6,7;16,9
3;373;I03;Ret;PRENOC1;0,0;0,0
3;373;I03;Ret;PRENOC2;3,5;22,2
3;373;I03;Ret;PTA1;9,0;14,8
3;373;I03;Ret;PTA2;9,0;16,1
3;373;I03;Ret;TNOC;3,0;20,3
3;373;I03;Ret;TPMA;6,0;18,0
3;374;I04;Ida;FPMA;5,7;19,0
3;374;I04;Ida;FPNOC;4,7;22,6
3;374;I04;Ida;FPTA;5,2;18,5
3;374;I04;Ida;NOC;0,4;23,4
3;374;I04;Ida;PMA;6,7;14,8
3;374;I04;Ida;PMD;6,0;19,1
3;374;I04;Ida;PRENOC1;0,0;0,0
3;374;I04;Ida;PRENOC2;3,0;25,5
3;374;I04;Ida;PTA1;6,5;17,6
3;374;I04;Ida;PTA2;5,5;20,0
3;374;I04;Ida;TNOC;6,0;18,7
3;374;I04;Ida;TPMA;6,0;18,4
3;374;I04;Ret;FPMA;5,7;18,9
3;374;I04;Ret;FPNOC;5,3;19,8
3;374;I04;Ret;FPTA;6,0;16,9
3;374;I04;Ret;NOC;0,0;0,0
3;374;I04;Ret;PMA;6,0;16,8
3;374;I04;Ret;PMD;6,0;18,0
3;374;I04;Ret;PRENOC1;2,0;24,9
3;374;I04;Ret;PRENOC2;3,5;23,3
3;374;I04;Ret;PTA1;8,0;15,0
3;374;I04;Ret;PTA2;7,5;17,1
3;374;I04;Ret;TNOC;3,0;21,0
3;374;I04;Ret;TPMA;4,7;19,0
3;375;I05;Ida;FPMA;4,0;18,5
3;375;I05;Ida;FPNOC;4,0;21,3
3;375;I05;Ida;FPTA;4,0;17,6
3;375;I05;Ida;NOC;0,4;24,3
3;375;I05;Ida;PMA;5,3;16,0
3;375;I05;Ida;PMD;4,0;18,0
3;375;I05;Ida;PRENOC1;0,0;0,0
3;375;I05;Ida;PRENOC2;2,0;23,8
3;375;I05;Ida;PTA1;4,0;15,6
3;375;I05;Ida;PTA2;4,0;18,7
3;375;I05;Ida;TNOC;5,0;20,5
3;375;I05;Ida;TPMA;4,0;17,7
3;375;I05;Ret;FPMA;4,0;18,8
3;375;I05;Ret;FPNOC;4,0;20,1
3;375;I05;Ret;FPTA;4,0;17,5
3;375;I05;Ret;NOC;0,0;0,0
3;375;I05;Ret;PMA;5,3;16,9
3;375;I05;Ret;PMD;4,0;18,0
3;375;I05;Ret;PRENOC1;0,0;0,0
3;375;I05;Ret;PRENOC2;3,0;23,8
3;375;I05;Ret;PTA1;5,0;15,8
3;375;I05;Ret;PTA2;5,0;17,5
3;375;I05;Ret;TNOC;4,0;21,5
3;375;I05;Ret;TPMA;4,0;18,6
3;377;I07;Ida;FPMA;4,7;12,0
3;377;I07;Ida;FPNOC;4,0;13,5
3;377;I07;Ida;FPTA;4,8;11,5
3;377;I07;Ida;NOC;0,0;0,0
3;377;I07;Ida;PMA;5,3;10,8
3;377;I07;Ida;PMD;4,7;11,7
3;377;I07;Ida;PRENOC1;0,0;0,0
3;377;I07;Ida;PRENOC2;2,0;18,4
3;377;I07;Ida;PTA1;4,5;11,3
3;377;I07;Ida;PTA2;4,5;11,8
3;377;I07;Ida;TNOC;4,0;12,3
3;377;I07;Ida;TPMA;4,7;11,4
3;377;I07;Ret;FPMA;4,7;18,1
3;377;I07;Ret;FPNOC;4,0;17,2
3;377;I07;Ret;FPTA;5,2;15,7
3;377;I07;Ret;NOC;0,0;0,0
3;377;I07;Ret;PMA;5,3;15,0
3;377;I07;Ret;PMD;5,3;16,4
3;377;I07;Ret;PRENOC1;0,0;0,0
3;377;I07;Ret;PRENOC2;2,0;19,3
3;377;I07;Ret;PTA1;5,0;13,0
3;377;I07;Ret;PTA2;5,0;13,0
3;377;I07;Ret;TNOC;3,0;20,9
3;377;I07;Ret;TPMA;4,7;17,3
3;378;I08;Ida;FPMA;11,3;19,3
3;378;I08;Ida;FPNOC;5,3;22,4
3;378;I08;Ida;FPTA;11,2;17,4
3;378;I08;Ida;NOC;0,0;0,0
3;378;I08;Ida;PMA;16,0;16,2
3;378;I08;Ida;PMD;10,0;18,5
3;378;I08;Ida;PRENOC1;0,0;0,0
3;378;I08;Ida;PRENOC2;3,0;25,4
3;378;I08;Ida;PTA1;12,0;17,3
3;378;I08;Ida;PTA2;11,0;19,7
3;378;I08;Ida;TNOC;12,0;19,1
3;378;I08;Ida;TPMA;14,0;18,6
3;378;I08;Ret;FPMA;10,7;17,6
3;378;I08;Ret;FPNOC;9,3;18,5
3;378;I08;Ret;FPTA;11,6;15,8
3;378;I08;Ret;NOC;0,0;0,0
3;378;I08;Ret;PMA;12,7;17,9
3;378;I08;Ret;PMD;11,3;15,6
3;378;I08;Ret;PRENOC1;0,0;0,0
3;378;I08;Ret;PRENOC2;7,0;22,2
3;378;I08;Ret;PTA1;16,0;15,2
3;378;I08;Ret;PTA2;18,0;15,5
3;378;I08;Ret;TNOC;5,0;22,8
3;378;I08;Ret;TPMA;10,7;17,7
3;379;I09;Ida;FPMA;13,3;17,3
3;379;I09;Ida;FPNOC;8,7;22,2
3;379;I09;Ida;FPTA;14,0;17,2
3;379;I09;Ida;NOC;1,6;23,8
3;379;I09;Ida;PMA;16,0;14,7
3;379;I09;Ida;PMD;12,7;17,3
3;379;I09;Ida;PRENOC1;0,0;0,0
3;379;I09;Ida;PRENOC2;6,5;24,8
3;379;I09;Ida;PTA1;12,0;16,3
3;379;I09;Ida;PTA2;11,0;19,1
3;379;I09;Ida;TNOC;17,0;19,4
3;379;I09;Ida;TPMA;16,0;16,1
3;379;I09;Ret;FPMA;12,7;17,9
3;379;I09;Ret;FPNOC;14,0;20,7
3;379;I09;Ret;FPTA;14,8;17,0
3;379;I09;Ret;NOC;0,0;0,0
3;379;I09;Ret;PMA;12,7;19,0
3;379;I09;Ret;PMD;12,7;17,3
3;379;I09;Ret;PRENOC1;0,0;0,0
3;379;I09;Ret;PRENOC2;8,0;24,1
3;379;I09;Ret;PTA1;15,0;15,4
3;379;I09;Ret;PTA2;13,0;17,3
3;379;I09;Ret;TNOC;7,0;22,9
3;379;I09;Ret;TPMA;10,0;19,4
3;380;I10;Ida;FPMA;7,0;17,9
3;380;I10;Ida;FPNOC;4,0;21,3
3;380;I10;Ida;FPTA;6,8;17,3
3;380;I10;Ida;NOC;0,0;0,0
3;380;I10;Ida;PMA;9,3;14,7
3;380;I10;Ida;PMD;6,0;17,3
3;380;I10;Ida;PRENOC1;0,0;0,0
3;380;I10;Ida;PRENOC2;4,0;24,0
3;380;I10;Ida;PTA1;8,0;16,4
3;380;I10;Ida;PTA2;7,0;18,5
3;380;I10;Ida;TNOC;7,0;18,6
3;380;I10;Ida;TPMA;6,7;17,6
3;380;I10;Ret;FPMA;6,7;17,1
3;380;I10;Ret;FPNOC;6,0;19,7
3;380;I10;Ret;FPTA;7,2;15,7
3;380;I10;Ret;NOC;0,0;0,0
3;380;I10;Ret;PMA;7,3;16,0
3;380;I10;Ret;PMD;6,7;15,8
3;380;I10;Ret;PRENOC1;0,0;0,0
3;380;I10;Ret;PRENOC2;5,0;22,9
3;380;I10;Ret;PTA1;9,0;13,4
3;380;I10;Ret;PTA2;8,0;16,1
3;380;I10;Ret;TNOC;3,0;21,6
3;380;I10;Ret;TPMA;6,7;17,4
3;381;I11;Ida;FPMA;6,0;19,3
3;381;I11;Ida;FPNOC;4,7;22,3
3;381;I11;Ida;FPTA;6,0;18,7
3;381;I11;Ida;NOC;0,4;23,3
3;381;I11;Ida;PMA;11,3;13,0
3;381;I11;Ida;PMD;6,0;18,8
3;381;I11;Ida;PRENOC1;0,0;0,0
3;381;I11;Ida;PRENOC2;3,5;25,1
3;381;I11;Ida;PTA1;11,0;17,9
3;381;I11;Ida;PTA2;12,0;20,0
3;381;I11;Ida;TNOC;5,0;17,9
3;381;I11;Ida;TPMA;7,3;17,8
3;381;I11;Ret;FPMA;6,0;18,9
3;381;I11;Ret;FPNOC;5,3;20,1
3;381;I11;Ret;FPTA;6,4;17,3
3;381;I11;Ret;NOC;0,2;24,6
3;381;I11;Ret;PMA;11,3;16,3
3;381;I11;Ret;PMD;6,0;17,2
3;381;I11;Ret;PRENOC1;0,0;0,0
3;381;I11;Ret;PRENOC2;3,5;24,4
3;381;I11;Ret;PTA1;11,5;15,1
3;381;I11;Ret;PTA2;12,5;16,0
3;381;I11;Ret;TNOC;6,0;21,8
3;381;I11;Ret;TPMA;6,7;18,3
3;382;I12;Ida;FPMA;5,0;18,7
3;382;I12;Ida;FPNOC;4,7;22,3
3;382;I12;Ida;FPTA;4,4;17,6
3;382;I12;Ida;NOC;0,4;22,4
3;382;I12;Ida;PMA;5,3;15,1
3;382;I12;Ida;PMD;5,3;18,2
3;382;I12;Ida;PRENOC1;0,0;0,0
3;382;I12;Ida;PRENOC2;2,0;24,9
3;382;I12;Ida;PTA1;5,5;15,8
3;382;I12;Ida;PTA2;5,0;18,6
3;382;I12;Ida;TNOC;5,0;19,7
3;382;I12;Ida;TPMA;4,0;17,7
3;382;I12;Ret;FPMA;5,0;20,5
3;382;I12;Ret;FPNOC;4,7;21,6
3;382;I12;Ret;FPTA;5,2;18,0
3;382;I12;Ret;NOC;0,0;0,0
3;382;I12;Ret;PMA;5,3;16,2
3;382;I12;Ret;PMD;4,7;18,8
3;382;I12;Ret;PRENOC1;0,0;0,0
3;382;I12;Ret;PRENOC2;3,0;24,4
3;382;I12;Ret;PTA1;5,5;14,5
3;382;I12;Ret;PTA2;5,0;17,5
3;382;I12;Ret;TNOC;3,0;21,1
3;382;I12;Ret;TPMA;4,0;19,0
3;383;I13;Ida;FPMA;5,0;15,6
3;383;I13;Ida;FPNOC;4,0;17,9
3;383;I13;Ida;FPTA;4,4;15,0
3;383;I13;Ida;NOC;0,4;18,1
3;383;I13;Ida;PMA;5,3;13,1
3;383;I13;Ida;PMD;5,3;15,1
3;383;I13;Ida;PRENOC1;0,0;0,0
3;383;I13;Ida;PRENOC2;2,0;19,1
3;383;I13;Ida;PTA1;4,5;14,5
3;383;I13;Ida;PTA2;5,0;15,4
3;383;I13;Ida;TNOC;5,0;16,7
3;383;I13;Ida;TPMA;4,7;14,1
3;383;I13;Ret;FPMA;5,0;18,3
3;383;I13;Ret;FPNOC;4,7;18,0
3;383;I13;Ret;FPTA;4,4;16,3
3;383;I13;Ret;NOC;0,0;0,0
3;383;I13;Ret;PMA;5,3;15,6
3;383;I13;Ret;PMD;4,7;17,0
3;383;I13;Ret;PRENOC1;0,0;0,0
3;383;I13;Ret;PRENOC2;4,0;20,8
3;383;I13;Ret;PTA1;5,0;13,8
3;383;I13;Ret;PTA2;5,5;15,0
3;383;I13;Ret;TNOC;3,0;19,6
3;383;I13;Ret;TPMA;4,7;17,4
3;384;I14;Ida;FPMA;6,0;17,5
3;384;I14;Ida;FPNOC;4,7;21,6
3;384;I14;Ida;FPTA;4,8;16,5
3;384;I14;Ida;NOC;0,0;0,0
3;384;I14;Ida;PMA;6,7;15,6
3;384;I14;Ida;PMD;6,0;17,1
3;384;I14;Ida;PRENOC1;0,0;0,0
3;384;I14;Ida;PRENOC2;4,0;25,4
3;384;I14;Ida;PTA1;5,5;15,3
3;384;I14;Ida;PTA2;5,5;17,8
3;384;I14;Ida;TNOC;4,0;18,3
3;384;I14;Ida;TPMA;6,0;16,4
3;384;I14;Ret;FPMA;5,0;15,5
3;384;I14;Ret;FPNOC;4,7;19,1
3;384;I14;Ret;FPTA;6,4;13,3
3;384;I14;Ret;NOC;0,0;0,0
3;384;I14;Ret;PMA;6,0;14,8
3;384;I14;Ret;PMD;6,0;14,3
3;384;I14;Ret;PRENOC1;0,0;0,0
3;384;I14;Ret;PRENOC2;4,0;22,2
3;384;I14;Ret;PTA1;7,5;12,3
3;384;I14;Ret;PTA2;6,0;15,4
3;384;I14;Ret;TNOC;3,0;19,8
3;384;I14;Ret;TPMA;4,7;16,2
3;385;385;Ida;FPMA;5,0;16,2
3;385;385;Ida;FPNOC;4,0;20,7
3;385;385;Ida;FPTA;4,0;15,4
3;385;385;Ida;NOC;0,4;22,0
3;385;385;Ida;PMA;5,3;14,8
3;385;385;Ida;PMD;4,7;15,9
3;385;385;Ida;PRENOC1;0,0;0,0
3;385;385;Ida;PRENOC2;2,5;22,8
3;385;385;Ida;PTA1;5,0;15,1
3;385;385;Ida;PTA2;4,5;18,4
3;385;385;Ida;TNOC;6,0;19,1
3;385;385;Ida;TPMA;4,7;15,7
3;385;385;Ret;FPMA;5,0;17,1
3;385;385;Ret;FPNOC;4,0;20,4
3;385;385;Ret;FPTA;4,8;16,0
3;385;385;Ret;NOC;0,0;0,0
3;385;385;Ret;PMA;5,3;16,4
3;385;385;Ret;PMD;4,7;16,8
3;385;385;Ret;PRENOC1;0,0;0,0
3;385;385;Ret;PRENOC2;3,0;24,1
3;385;385;Ret;PTA1;5,5;14,7
3;385;385;Ret;PTA2;5,0;17,7
3;385;385;Ret;TNOC;3,0;20,1
3;385;385;Ret;TPMA;4,7;17,5
3;386;I16;Ida;FPMA;5,0;15,9
3;386;I16;Ida;FPNOC;4,7;19,5
3;386;I16;Ida;FPTA;4,0;15,2
3;386;I16;Ida;NOC;0,4;22,0
3;386;I16;Ida;PMA;4,7;15,3
3;386;I16;Ida;PMD;4,7;15,6
3;386;I16;Ida;PRENOC1;0,0;0,0
3;386;I16;Ida;PRENOC2;3,0;22,6
3;386;I16;Ida;PTA1;4,5;14,1
3;386;I16;Ida;PTA2;5,0;15,9
3;386;I16;Ida;TNOC;5,0;19,3
3;386;I16;Ida;TPMA;4,7;15,4
3;386;I16;Ret;FPMA;5,0;17,0
3;386;I16;Ret;FPNOC;4,7;18,6
3;386;I16;Ret;FPTA;4,8;15,3
3;386;I16;Ret;NOC;0,4;26,1
3;386;I16;Ret;PMA;4,7;16,8
3;386;I16;Ret;PMD;4,7;15,3
3;386;I16;Ret;PRENOC1;0,0;0,0
3;386;I16;Ret;PRENOC2;3,0;20,8
3;386;I16;Ret;PTA1;5,0;14,6
3;386;I16;Ret;PTA2;5,5;16,0
3;386;I16;Ret;TNOC;3,0;23,5
3;386;I16;Ret;TPMA;4,7;17,3
3;387;I17;Ida;FPMA;5,0;13,6
3;387;I17;Ida;FPNOC;4,0;18,9
3;387;I17;Ida;FPTA;4,0;13,8
3;387;I17;Ida;NOC;0,0;0,0
3;387;I17;Ida;PMA;5,3;14,2
3;387;I17;Ida;PMD;4,7;13,5
3;387;I17;Ida;PRENOC1;0,0;0,0
3;387;I17;Ida;PRENOC2;1,5;20,4
3;387;I17;Ida;PTA1;5,0;13,7
3;387;I17;Ida;PTA2;5,0;16,0
3;387;I17;Ida;TNOC;4,0;18,0
3;387;I17;Ida;TPMA;4,7;14,1
3;387;I17;Ret;FPMA;5,0;16,8
3;387;I17;Ret;FPNOC;4,0;19,2
3;387;I17;Ret;FPTA;4,4;15,1
3;387;I17;Ret;NOC;0,0;0,0
3;387;I17;Ret;PMA;5,3;16,4
3;387;I17;Ret;PMD;4,7;15,5
3;387;I17;Ret;PRENOC1;0,0;0,0
3;387;I17;Ret;PRENOC2;1,5;20,3
3;387;I17;Ret;PTA1;5,0;13,6
3;387;I17;Ret;PTA2;5,0;15,2
3;387;I17;Ret;TNOC;3,0;23,2
3;387;I17;Ret;TPMA;4,7;16,4
3;388;I18;Ida;FPMA;5,0;18,6
3;388;I18;Ida;FPNOC;4,0;22,2
3;388;I18;Ida;FPTA;4,4;17,8
3;388;I18;Ida;NOC;0,0;0,0
3;388;I18;Ida;PMA;4,7;15,9
3;388;I18;Ida;PMD;4,7;18,3
3;388;I18;Ida;PRENOC1;0,0;0,0
3;388;I18;Ida;PRENOC2;1,5;24,1
3;388;I18;Ida;PTA1;5,0;16,7
3;388;I18;Ida;PTA2;4,5;19,5
3;388;I18;Ida;TNOC;4,0;19,2
3;388;I18;Ida;TPMA;4,7;17,8
3;388;I18;Ret;FPMA;5,0;19,1
3;388;I18;Ret;FPNOC;4,7;21,2
3;388;I18;Ret;FPTA;5,2;17,6
3;388;I18;Ret;NOC;0,0;0,0
3;388;I18;Ret;PMA;4,7;17,2
3;388;I18;Ret;PMD;4,7;18,2
3;388;I18;Ret;PRENOC1;0,0;0,0
3;388;I18;Ret;PRENOC2;3,0;24,1
3;388;I18;Ret;PTA1;5,0;16,3
3;388;I18;Ret;PTA2;5,0;18,7
3;388;I18;Ret;TNOC;3,0;20,6
3;388;I18;Ret;TPMA;4,7;19,2
3;389;I20;Ida;FPMA;5,0;18,1
3;389;I20;Ida;FPNOC;4,7;19,7
3;389;I20;Ida;FPTA;5,2;16,7
3;389;I20;Ida;NOC;0,0;0,0
3;389;I20;Ida;PMA;4,7;13,6
3;389;I20;Ida;PMD;5,3;17,2
3;389;I20;Ida;PRENOC1;0,0;0,0
3;389;I20;Ida;PRENOC2;3,5;22,1
3;389;I20;Ida;PTA1;5,0;14,7
3;389;I20;Ida;PTA2;5,0;16,5
3;389;I20;Ida;TNOC;4,0;17,4
3;389;I20;Ida;TPMA;4,7;16,3
3;389;I20;Ret;FPMA;5,0;19,4
3;389;I20;Ret;FPNOC;4,7;18,9
3;389;I20;Ret;FPTA;4,8;17,4
3;389;I20;Ret;NOC;0,0;0,0
3;389;I20;Ret;PMA;4,7;17,2
3;389;I20;Ret;PMD;4,0;17,7
3;389;I20;Ret;PRENOC1;0,0;0,0
3;389;I20;Ret;PRENOC2;3,5;23,0
3;389;I20;Ret;PTA1;5,0;15,9
3;389;I20;Ret;PTA2;5,0;16,2
3;389;I20;Ret;TNOC;3,0;20,4
3;389;I20;Ret;TPMA;4,7;18,5
3;304c;314c;Ida;FPMA;0,0;0,0
3;304c;314c;Ida;FPNOC;0,0;0,0
3;304c;314c;Ida;FPTA;0,0;0,0
3;304c;314c;Ida;NOC;0,0;0,0
3;304c;314c;Ida;PMA;7,3;11,0
3;304c;314c;Ida;PMD;0,0;0,0
3;304c;314c;Ida;PRENOC1;0,0;0,0
3;304c;314c;Ida;PRENOC2;0,0;0,0
3;304c;314c;Ida;PTA1;6,0;11,2
3;304c;314c;Ida;PTA2;7,0;13,0
3;304c;314c;Ida;TNOC;5,0;16,2
3;304c;314c;Ida;TPMA;5,3;13,1
3;304c;314c;Ret;FPMA;0,0;0,0
3;304c;314c;Ret;FPNOC;0,0;0,0
3;304c;314c;Ret;FPTA;0,0;0,0
3;304c;314c;Ret;NOC;0,0;0,0
3;304c;314c;Ret;PMA;0,0;0,0
3;304c;314c;Ret;PMD;0,0;0,0
3;304c;314c;Ret;PRENOC1;0,0;0,0
3;304c;314c;Ret;PRENOC2;0,0;0,0
3;304c;314c;Ret;PTA1;0,0;0,0
3;304c;314c;Ret;PTA2;0,0;0,0
3;304c;314c;Ret;TNOC;0,0;0,0
3;304c;314c;Ret;TPMA;0,0;0,0
3;307c;307c;Ida;FPMA;4,7;19,2
3;307c;307c;Ida;FPNOC;5,3;21,9
3;307c;307c;Ida;FPTA;5,2;17,4
3;307c;307c;Ida;NOC;0,0;0,0
3;307c;307c;Ida;PMA;11,3;12,5
3;307c;307c;Ida;PMD;5,3;18,0
3;307c;307c;Ida;PRENOC1;0,0;0,0
3;307c;307c;Ida;PRENOC2;2,0;23,5
3;307c;307c;Ida;PTA1;9,0;14,6
3;307c;307c;Ida;PTA2;8,5;17,9
3;307c;307c;Ida;TNOC;7,0;18,4
3;307c;307c;Ida;TPMA;5,3;16,9
3;307c;307c;Ret;FPMA;4,7;19,0
3;307c;307c;Ret;FPNOC;5,3;19,7
3;307c;307c;Ret;FPTA;5,6;16,8
3;307c;307c;Ret;NOC;0,0;0,0
3;307c;307c;Ret;PMA;11,3;16,3
3;307c;307c;Ret;PMD;5,3;17,4
3;307c;307c;Ret;PRENOC1;0,0;0,0
3;307c;307c;Ret;PRENOC2;3,5;22,9
3;307c;307c;Ret;PTA1;9,0;14,2
3;307c;307c;Ret;PTA2;10,0;15,1
3;307c;307c;Ret;TNOC;4,0;19,2
3;307c;307c;Ret;TPMA;5,3;18,5
3;307e;307e;Ida;FPMA;0,0;0,0
3;307e;307e;Ida;FPNOC;2,7;26,5
3;307e;307e;Ida;FPTA;0,0;0,0
3;307e;307e;Ida;NOC;0,7;29,7
3;307e;307e;Ida;PMA;6,7;15,8
3;307e;307e;Ida;PMD;0,0;0,0
3;307e;307e;Ida;PRENOC1;0,0;0,0
3;307e;307e;Ida;PRENOC2;0,0;0,0
3;307e;307e;Ida;PTA1;5,0;18,3
3;307e;307e;Ida;PTA2;7,0;23,0
3;307e;307e;Ida;TNOC;6,0;25,4
3;307e;307e;Ida;TPMA;4,7;18,5
3;307e;307e;Ret;FPMA;0,0;0,0
3;307e;307e;Ret;FPNOC;4,0;24,7
3;307e;307e;Ret;FPTA;0,0;0,0
3;307e;307e;Ret;NOC;0,0;0,0
3;307e;307e;Ret;PMA;6,0;20,6
3;307e;307e;Ret;PMD;0,0;0,0
3;307e;307e;Ret;PRENOC1;0,0;0,0
3;307e;307e;Ret;PRENOC2;0,0;0,0
3;307e;307e;Ret;PTA1;5,0;15,8
3;307e;307e;Ret;PTA2;7,5;20,7
3;307e;307e;Ret;TNOC;3,0;28,5
3;307e;307e;Ret;TPMA;4,0;22,6
3;308c;308c;Ida;FPMA;4,0;16,0
3;308c;308c;Ida;FPNOC;4,7;17,3
3;308c;308c;Ida;FPTA;4,0;14,7
3;308c;308c;Ida;NOC;0,0;0,0
